HHID,residence,region,wealth_q
254042,Rural,Coastal,Rich
254046,Rural,Coastal,Rich
254049,Rural,Coastal,Rich
254053,Rural,Coastal,Richest
254057,Rural,Coastal,Richest
254060,Rural,Coastal,Richest
254064,Rural,Coastal,Rich
254068,Rural,Coastal,Richest
254071,Rural,Coastal,Rich
254075,Rural,Coastal,Richest
254079,Rural,Coastal,Richest
254082,Rural,Coastal,Richest
254086,Rural,Coastal,Rich
254089,Rural,Coastal,Rich
254093,Rural,Coastal,Richest
254097,Rural,Coastal,Richest
254100,Rural,Coastal,Richest
255001,Rural,Coastal,Poor
255003,Rural,Coastal,Richest
255005,Rural,Coastal,Rich
255007,Rural,Coastal,Richest
255009,Rural,Coastal,Richest
255011,Rural,Coastal,Richest
255013,Rural,Coastal,Rich
255015,Rural,Coastal,Rich
255017,Rural,Coastal,Rich
255018,Rural,Coastal,Middle
255020,Rural,Coastal,Rich
255022,Rural,Coastal,Rich
255024,Rural,Coastal,Richest
255026,Rural,Coastal,Middle
255028,Rural,Coastal,Rich
255030,Rural,Coastal,Richest
255032,Rural,Coastal,Richest
255034,Rural,Coastal,Rich
255035,Rural,Coastal,Rich
255039,Rural,Coastal,Rich
255041,Rural,Coastal,Richest
255043,Rural,Coastal,Rich
255045,Rural,Coastal,Rich
255047,Rural,Coastal,Rich
255049,Rural,Coastal,Rich
255051,Rural,Coastal,Richest
255053,Rural,Coastal,Richest
256003,Urban,Coastal,Richest
256007,Urban,Coastal,Richest
256011,Urban,Coastal,Richest
256015,Urban,Coastal,Richest
256019,Urban,Coastal,Richest
256023,Urban,Coastal,Rich
256027,Urban,Coastal,Rich
256031,Urban,Coastal,Middle
256035,Urban,Coastal,Richest
256039,Urban,Coastal,Richest
256043,Urban,Coastal,Rich
256047,Urban,Coastal,Richest
256051,Urban,Coastal,Richest
256055,Urban,Coastal,Richest
256059,Urban,Coastal,Rich
256063,Urban,Coastal,Richest
256067,Urban,Coastal,Middle
256071,Urban,Coastal,Richest
256075,Urban,Coastal,Richest
256079,Urban,Coastal,Richest
256083,Urban,Coastal,Middle
256087,Urban,Coastal,Richest
256091,Urban,Coastal,Richest
256095,Urban,Coastal,Richest
257004,Urban,Coastal,Richest
257008,Urban,Coastal,Richest
257013,Urban,Coastal,Richest
257017,Urban,Coastal,Richest
257022,Urban,Coastal,Richest
257026,Urban,Coastal,Richest
257031,Urban,Coastal,Rich
257035,Urban,Coastal,Richest
257040,Urban,Coastal,Rich
257044,Urban,Coastal,Richest
257049,Urban,Coastal,Richest
257058,Urban,Coastal,Richest
257062,Urban,Coastal,Richest
257067,Urban,Coastal,Richest
257071,Urban,Coastal,Richest
257076,Urban,Coastal,Richest
257080,Urban,Coastal,Richest
257085,Urban,Coastal,Richest
257089,Urban,Coastal,Richest
257094,Urban,Coastal,Rich
257098,Urban,Coastal,Richest
257103,Urban,Coastal,Richest
257107,Urban,Coastal,Richest
258003,Urban,Coastal,Richest
258007,Urban,Coastal,Rich
258010,Urban,Coastal,Rich
258014,Urban,Coastal,Richest
258018,Urban,Coastal,Middle
258021,Urban,Coastal,Richest
258025,Urban,Coastal,Richest
258028,Urban,Coastal,Richest
258032,Urban,Coastal,Rich
258035,Urban,Coastal,Rich
258039,Urban,Coastal,Richest
258042,Urban,Coastal,Richest
258046,Urban,Coastal,Richest
258049,Urban,Coastal,Richest
258053,Urban,Coastal,Richest
258057,Urban,Coastal,Richest
258060,Urban,Coastal,Richest
258064,Urban,Coastal,Richest
258067,Urban,Coastal,Rich
258071,Urban,Coastal,Richest
258074,Urban,Coastal,Richest
258078,Urban,Coastal,Rich
258081,Urban,Coastal,Richest
258085,Urban,Coastal,Richest
259002,Rural,Coastal,Richest
259005,Rural,Coastal,Richest
259007,Rural,Coastal,Richest
259010,Rural,Coastal,Rich
259012,Rural,Coastal,Richest
259015,Rural,Coastal,Richest
259017,Rural,Coastal,Richest
259020,Rural,Coastal,Rich
259022,Rural,Coastal,Rich
259024,Rural,Coastal,Richest
259027,Rural,Coastal,Richest
259029,Rural,Coastal,Richest
259032,Rural,Coastal,Richest
259034,Rural,Coastal,Richest
259037,Rural,Coastal,Richest
259039,Rural,Coastal,Richest
259042,Rural,Coastal,Richest
259044,Rural,Coastal,Richest
259047,Rural,Coastal,Rich
259049,Rural,Coastal,Richest
259052,Rural,Coastal,Richest
259054,Rural,Coastal,Richest
259056,Rural,Coastal,Richest
259059,Rural,Coastal,Richest
259061,Rural,Coastal,Richest
259064,Rural,Coastal,Richest
259066,Rural,Coastal,Richest
259069,Rural,Coastal,Richest
260001,Rural,Coastal,Rich
260004,Rural,Coastal,Poor
260008,Rural,Coastal,Middle
260012,Rural,Coastal,Richest
260016,Rural,Coastal,Middle
260024,Rural,Coastal,Rich
260028,Rural,Coastal,Richest
260031,Rural,Coastal,Poor
260035,Rural,Coastal,Middle
260039,Rural,Coastal,Rich
260043,Rural,Coastal,Richest
260047,Rural,Coastal,Poor
260051,Rural,Coastal,Rich
260055,Rural,Coastal,Poorest
260058,Rural,Coastal,Middle
260062,Rural,Coastal,Poorest
260066,Rural,Coastal,Poor
260070,Rural,Coastal,Middle
260074,Rural,Coastal,Poorest
260078,Rural,Coastal,Middle
260082,Rural,Coastal,Middle
260085,Rural,Coastal,Middle
260093,Rural,Coastal,Poor
260097,Rural,Coastal,Middle
260101,Rural,Coastal,Rich
260105,Rural,Coastal,Middle
261003,Rural,Coastal,Middle
261006,Rural,Coastal,Poorest
261010,Rural,Coastal,Poor
261014,Rural,Coastal,Poor
261018,Rural,Coastal,Poor
261022,Rural,Coastal,Poorest
261025,Rural,Coastal,Poorest
261029,Rural,Coastal,Poor
261033,Rural,Coastal,Poorest
261037,Rural,Coastal,Poor
261040,Rural,Coastal,Poorest
261044,Rural,Coastal,Poorest
261052,Rural,Coastal,Poorest
261056,Rural,Coastal,Poorest
261059,Rural,Coastal,Poorest
261063,Rural,Coastal,Poorest
261067,Rural,Coastal,Poorest
261071,Rural,Coastal,Poorest
261075,Rural,Coastal,Poorest
261078,Rural,Coastal,Poorest
261082,Rural,Coastal,Poorest
261086,Rural,Coastal,Poor
261090,Rural,Coastal,Poorest
261093,Rural,Coastal,Poorest
261097,Rural,Coastal,Poor
261101,Rural,Coastal,Poorest
261105,Rural,Coastal,Poorest
262004,Urban,Coastal,Richest
262008,Urban,Coastal,Richest
262012,Urban,Coastal,Rich
262016,Urban,Coastal,Rich
262020,Urban,Coastal,Richest
262024,Urban,Coastal,Middle
262028,Urban,Coastal,Richest
262032,Urban,Coastal,Richest
262036,Urban,Coastal,Richest
262040,Urban,Coastal,Middle
262044,Urban,Coastal,Richest
262048,Urban,Coastal,Richest
262052,Urban,Coastal,Richest
262056,Urban,Coastal,Rich
262060,Urban,Coastal,Richest
262064,Urban,Coastal,Rich
262068,Urban,Coastal,Rich
262072,Urban,Coastal,Rich
262076,Urban,Coastal,Richest
262080,Urban,Coastal,Rich
262084,Urban,Coastal,Middle
262088,Urban,Coastal,Richest
262092,Urban,Coastal,Richest
262096,Urban,Coastal,Richest
263002,Rural,Coastal,Middle
263003,Rural,Coastal,Poorest
263004,Rural,Coastal,Middle
263006,Rural,Coastal,Poorest
263007,Rural,Coastal,Poor
263008,Rural,Coastal,Poorest
263010,Rural,Coastal,Poorest
263011,Rural,Coastal,Poorest
263012,Rural,Coastal,Poorest
263014,Rural,Coastal,Middle
263015,Rural,Coastal,Rich
263016,Rural,Coastal,Middle
263019,Rural,Coastal,Middle
263020,Rural,Coastal,Middle
263022,Rural,Coastal,Middle
263023,Rural,Coastal,Rich
263024,Rural,Coastal,Poor
263026,Rural,Coastal,Poor
263027,Rural,Coastal,Poorest
263028,Rural,Coastal,Poor
263030,Rural,Coastal,Poorest
263031,Rural,Coastal,Middle
263032,Rural,Coastal,Poor
263034,Rural,Coastal,Poor
263035,Rural,Coastal,Poor
263036,Rural,Coastal,Middle
263037,Rural,Coastal,Poor
264001,Urban,Plateau,Richest
264005,Urban,Plateau,Poor
264010,Urban,Plateau,Rich
264014,Urban,Plateau,Middle
264019,Urban,Plateau,Middle
264023,Urban,Plateau,Rich
264028,Urban,Plateau,Rich
264032,Urban,Plateau,Rich
264037,Urban,Plateau,Rich
264041,Urban,Plateau,Middle
264046,Urban,Plateau,Rich
264050,Urban,Plateau,Poor
264055,Urban,Plateau,Richest
264059,Urban,Plateau,Rich
264064,Urban,Plateau,Poor
264068,Urban,Plateau,Poorest
264073,Urban,Plateau,Rich
264077,Urban,Plateau,Rich
264082,Urban,Plateau,Rich
264086,Urban,Plateau,Middle
264091,Urban,Plateau,Middle
264095,Urban,Plateau,Rich
264100,Urban,Plateau,Poor
264104,Urban,Plateau,Poorest
265004,Urban,Plateau,Poorest
265007,Urban,Plateau,Rich
265011,Urban,Plateau,Poor
265015,Urban,Plateau,Poorest
265018,Urban,Plateau,Middle
265022,Urban,Plateau,Middle
265026,Urban,Plateau,Middle
265029,Urban,Plateau,Poor
265033,Urban,Plateau,Rich
265036,Urban,Plateau,Rich
265040,Urban,Plateau,Poor
265044,Urban,Plateau,Middle
265047,Urban,Plateau,Rich
265055,Urban,Plateau,Middle
265058,Urban,Plateau,Middle
265062,Urban,Plateau,Middle
265065,Urban,Plateau,Middle
265069,Urban,Plateau,Poor
265073,Urban,Plateau,Middle
265076,Urban,Plateau,Poorest
265080,Urban,Plateau,Poorest
265084,Urban,Plateau,Poor
265087,Urban,Plateau,Middle
266002,Rural,Plateau,Richest
266004,Rural,Plateau,Rich
266006,Rural,Plateau,Rich
266008,Rural,Plateau,Rich
266010,Rural,Plateau,Richest
266012,Rural,Plateau,Rich
266014,Rural,Plateau,Rich
266016,Rural,Plateau,Richest
266018,Rural,Plateau,Richest
266020,Rural,Plateau,Rich
266022,Rural,Plateau,Richest
266024,Rural,Plateau,Rich
266027,Rural,Plateau,Rich
266029,Rural,Plateau,Richest
266031,Rural,Plateau,Rich
266033,Rural,Plateau,Rich
266035,Rural,Plateau,Rich
266037,Rural,Plateau,Richest
266039,Rural,Plateau,Richest
266041,Rural,Plateau,Middle
266043,Rural,Plateau,Richest
266045,Rural,Plateau,Richest
266047,Rural,Plateau,Poor
266049,Rural,Plateau,Richest
266051,Rural,Plateau,Rich
266053,Rural,Plateau,Rich
266056,Rural,Plateau,Rich
266058,Rural,Plateau,Rich
267003,Rural,Plateau,Poor
267007,Rural,Plateau,Poor
267011,Rural,Plateau,Rich
267014,Rural,Plateau,Rich
267018,Rural,Plateau,Poor
267026,Rural,Plateau,Poor
267029,Rural,Plateau,Poor
267033,Rural,Plateau,Middle
267037,Rural,Plateau,Poor
267041,Rural,Plateau,Poorest
267044,Rural,Plateau,Poorest
267048,Rural,Plateau,Rich
267052,Rural,Plateau,Poorest
267056,Rural,Plateau,Middle
267059,Rural,Plateau,Middle
267063,Rural,Plateau,Poorest
267067,Rural,Plateau,Middle
267071,Rural,Plateau,Poorest
267074,Rural,Plateau,Poorest
267078,Rural,Plateau,Poor
267082,Rural,Plateau,Middle
267086,Rural,Plateau,Middle
267089,Rural,Plateau,Middle
267093,Rural,Plateau,Poorest
267097,Rural,Plateau,Middle
267101,Rural,Plateau,Middle
267104,Rural,Plateau,Middle
268003,Rural,Plateau,Rich
268007,Rural,Plateau,Middle
268011,Rural,Plateau,Rich
268015,Rural,Plateau,Rich
268019,Rural,Plateau,Middle
268023,Rural,Plateau,Poor
268026,Rural,Plateau,Middle
268030,Rural,Plateau,Rich
268034,Rural,Plateau,Rich
268038,Rural,Plateau,Poor
268042,Rural,Plateau,Richest
268045,Rural,Plateau,Richest
268049,Rural,Plateau,Richest
268053,Rural,Plateau,Middle
268057,Rural,Plateau,Poorest
268061,Rural,Plateau,Richest
268065,Rural,Plateau,Richest
268068,Rural,Plateau,Rich
268072,Rural,Plateau,Rich
268076,Rural,Plateau,Middle
268080,Rural,Plateau,Middle
268084,Rural,Plateau,Richest
268087,Rural,Plateau,Rich
268091,Rural,Plateau,Rich
268095,Rural,Plateau,Middle
268099,Rural,Plateau,Rich
268103,Rural,Plateau,Middle
268107,Rural,Plateau,Middle
269004,Urban,Plateau,Richest
269009,Urban,Plateau,Rich
269014,Urban,Plateau,Richest
269019,Urban,Plateau,Middle
269024,Urban,Plateau,Richest
269028,Urban,Plateau,Richest
269033,Urban,Plateau,Poor
269038,Urban,Plateau,Richest
269043,Urban,Plateau,Richest
269048,Urban,Plateau,Rich
269053,Urban,Plateau,Richest
269058,Urban,Plateau,Rich
269063,Urban,Plateau,Richest
269067,Urban,Plateau,Richest
269072,Urban,Plateau,Richest
269077,Urban,Plateau,Rich
269082,Urban,Plateau,Richest
269087,Urban,Plateau,Richest
269092,Urban,Plateau,Richest
269097,Urban,Plateau,Richest
269102,Urban,Plateau,Richest
269106,Urban,Plateau,Richest
269111,Urban,Plateau,Richest
269116,Urban,Plateau,Rich
270003,Urban,Plateau,Richest
270006,Urban,Plateau,Richest
270012,Urban,Plateau,Richest
270015,Urban,Plateau,Richest
270018,Urban,Plateau,Richest
270021,Urban,Plateau,Richest
270024,Urban,Plateau,Richest
270027,Urban,Plateau,Richest
270030,Urban,Plateau,Richest
270032,Urban,Plateau,Rich
270035,Urban,Plateau,Richest
270038,Urban,Plateau,Richest
270041,Urban,Plateau,Richest
270044,Urban,Plateau,Richest
270047,Urban,Plateau,Middle
270050,Urban,Plateau,Richest
270053,Urban,Plateau,Rich
270056,Urban,Plateau,Rich
270059,Urban,Plateau,Richest
270062,Urban,Plateau,Richest
270065,Urban,Plateau,Richest
270068,Urban,Plateau,Richest
271002,Urban,Plateau,Richest
271004,Urban,Plateau,Richest
271006,Urban,Plateau,Richest
271008,Urban,Plateau,Richest
271011,Urban,Plateau,Richest
271013,Urban,Plateau,Richest
271015,Urban,Plateau,Richest
271017,Urban,Plateau,Richest
271019,Urban,Plateau,Richest
271021,Urban,Plateau,Richest
271024,Urban,Plateau,Richest
271026,Urban,Plateau,Richest
271028,Urban,Plateau,Richest
271030,Urban,Plateau,Richest
271032,Urban,Plateau,Richest
271034,Urban,Plateau,Richest
271037,Urban,Plateau,Richest
271039,Urban,Plateau,Richest
271041,Urban,Plateau,Richest
271043,Urban,Plateau,Richest
271045,Urban,Plateau,Richest
271047,Urban,Plateau,Richest
271050,Urban,Plateau,Richest
271052,Urban,Plateau,Richest
272001,Urban,Plateau,Middle
272002,Urban,Plateau,Rich
272006,Urban,Plateau,Middle
272009,Urban,Plateau,Rich
272012,Urban,Plateau,Poorest
272014,Urban,Plateau,Middle
272017,Urban,Plateau,Middle
272020,Urban,Plateau,Poor
272023,Urban,Plateau,Poor
272025,Urban,Plateau,Poor
272028,Urban,Plateau,Poor
272031,Urban,Plateau,Richest
272034,Urban,Plateau,Middle
272036,Urban,Plateau,Poor
272039,Urban,Plateau,Rich
272042,Urban,Plateau,Poor
272045,Urban,Plateau,Rich
272047,Urban,Plateau,Rich
272050,Urban,Plateau,Middle
272053,Urban,Plateau,Poor
272056,Urban,Plateau,Poorest
272058,Urban,Plateau,Poorest
272061,Urban,Plateau,Poorest
272064,Urban,Plateau,Middle
273002,Urban,Plateau,Richest
273005,Urban,Plateau,Rich
273008,Urban,Plateau,Richest
273012,Urban,Plateau,Richest
273015,Urban,Plateau,Richest
273019,Urban,Plateau,Rich
273022,Urban,Plateau,Middle
273025,Urban,Plateau,Richest
273029,Urban,Plateau,Richest
273032,Urban,Plateau,Richest
273035,Urban,Plateau,Rich
273039,Urban,Plateau,Middle
273042,Urban,Plateau,Middle
273046,Urban,Plateau,Middle
273049,Urban,Plateau,Poor
273052,Urban,Plateau,Richest
273056,Urban,Plateau,Middle
273059,Urban,Plateau,Richest
273062,Urban,Plateau,Rich
273066,Urban,Plateau,Middle
273069,Urban,Plateau,Richest
273073,Urban,Plateau,Rich
273076,Urban,Plateau,Rich
273079,Urban,Plateau,Rich
274003,Urban,Plateau,Richest
274010,Urban,Plateau,Richest
274018,Urban,Plateau,Rich
274025,Urban,Plateau,Rich
274033,Urban,Plateau,Richest
274040,Urban,Plateau,Richest
274048,Urban,Plateau,Richest
274055,Urban,Plateau,Richest
274063,Urban,Plateau,Richest
274070,Urban,Plateau,Richest
274078,Urban,Plateau,Rich
274085,Urban,Plateau,Richest
274093,Urban,Plateau,Richest
274100,Urban,Plateau,Rich
274108,Urban,Plateau,Middle
274115,Urban,Plateau,Rich
274123,Urban,Plateau,Rich
274130,Urban,Plateau,Richest
274138,Urban,Plateau,Rich
274145,Urban,Plateau,Richest
274153,Urban,Plateau,Richest
274160,Urban,Plateau,Rich
274168,Urban,Plateau,Richest
274175,Urban,Plateau,Richest
275002,Urban,Plateau,Rich
275007,Urban,Plateau,Richest
275012,Urban,Plateau,Richest
275016,Urban,Plateau,Richest
275021,Urban,Plateau,Richest
275026,Urban,Plateau,Richest
275031,Urban,Plateau,Richest
275035,Urban,Plateau,Richest
275040,Urban,Plateau,Rich
275045,Urban,Plateau,Richest
275050,Urban,Plateau,Richest
275054,Urban,Plateau,Richest
275059,Urban,Plateau,Richest
275064,Urban,Plateau,Rich
275069,Urban,Plateau,Richest
275073,Urban,Plateau,Poor
275078,Urban,Plateau,Rich
275083,Urban,Plateau,Rich
275088,Urban,Plateau,Middle
275092,Urban,Plateau,Middle
275097,Urban,Plateau,Rich
275102,Urban,Plateau,Rich
275107,Urban,Plateau,Poor
275111,Urban,Plateau,Rich
276001,Rural,Plateau,Richest
276005,Rural,Plateau,Richest
276009,Rural,Plateau,Richest
276014,Rural,Plateau,Rich
276018,Rural,Plateau,Richest
276022,Rural,Plateau,Rich
276026,Rural,Plateau,Richest
276031,Rural,Plateau,Rich
276035,Rural,Plateau,Rich
276039,Rural,Plateau,Richest
276043,Rural,Plateau,Rich
276048,Rural,Plateau,Rich
276052,Rural,Plateau,Richest
276056,Rural,Plateau,Rich
276060,Rural,Plateau,Rich
276065,Rural,Plateau,Poorest
276069,Rural,Plateau,Rich
276073,Rural,Plateau,Rich
276077,Rural,Plateau,Poor
276082,Rural,Plateau,Rich
276086,Rural,Plateau,Rich
276090,Rural,Plateau,Richest
276094,Rural,Plateau,Poorest
276099,Rural,Plateau,Rich
276103,Rural,Plateau,Rich
276107,Rural,Plateau,Poorest
276111,Rural,Plateau,Middle
276116,Rural,Plateau,Rich
277001,Rural,Plateau,Poor
277005,Rural,Plateau,Richest
277013,Rural,Plateau,Poor
277017,Rural,Plateau,Poor
277021,Rural,Plateau,Middle
277025,Rural,Plateau,Rich
277029,Rural,Plateau,Poorest
277034,Rural,Plateau,Rich
277038,Rural,Plateau,Middle
277042,Rural,Plateau,Middle
277046,Rural,Plateau,Poor
277050,Rural,Plateau,Poorest
277054,Rural,Plateau,Poorest
277058,Rural,Plateau,Middle
277062,Rural,Plateau,Poor
277066,Rural,Plateau,Rich
277070,Rural,Plateau,Middle
277074,Rural,Plateau,Rich
277078,Rural,Plateau,Middle
277082,Rural,Plateau,Poor
277086,Rural,Plateau,Middle
277091,Rural,Plateau,Rich
277095,Rural,Plateau,Poor
277099,Rural,Plateau,Poor
277103,Rural,Plateau,Middle
277107,Rural,Plateau,Poorest
277111,Rural,Plateau,Poor
278005,Rural,Plateau,Poorest
278009,Rural,Plateau,Middle
278013,Rural,Plateau,Poorest
278018,Rural,Plateau,Poorest
278022,Rural,Plateau,Poor
278026,Rural,Plateau,Poor
278030,Rural,Plateau,Rich
278035,Rural,Plateau,Middle
278039,Rural,Plateau,Poor
278043,Rural,Plateau,Poor
278048,Rural,Plateau,Poorest
278052,Rural,Plateau,Poorest
278056,Rural,Plateau,Poorest
278060,Rural,Plateau,Poorest
278065,Rural,Plateau,Poor
278069,Rural,Plateau,Poorest
278073,Rural,Plateau,Poor
278078,Rural,Plateau,Poorest
278082,Rural,Plateau,Poor
278086,Rural,Plateau,Poor
278090,Rural,Plateau,Poorest
278095,Rural,Plateau,Middle
278099,Rural,Plateau,Poor
278103,Rural,Plateau,Poorest
278108,Rural,Plateau,Poorest
278112,Rural,Plateau,Poorest
278116,Rural,Plateau,Poorest
278120,Rural,Plateau,Poorest
279001,Rural,Plateau,Poorest
279003,Rural,Plateau,Poorest
279005,Rural,Plateau,Poor
279008,Rural,Plateau,Middle
279010,Rural,Plateau,Poorest
279012,Rural,Plateau,Poor
279014,Rural,Plateau,Poor
279017,Rural,Plateau,Middle
279019,Rural,Plateau,Richest
279021,Rural,Plateau,Poor
279023,Rural,Plateau,Poorest
279026,Rural,Plateau,Middle
279028,Rural,Plateau,Rich
279030,Rural,Plateau,Middle
279032,Rural,Plateau,Rich
279035,Rural,Plateau,Richest
279037,Rural,Plateau,Richest
279039,Rural,Plateau,Richest
279041,Rural,Plateau,Poorest
279044,Rural,Plateau,Middle
279046,Rural,Plateau,Richest
279048,Rural,Plateau,Poor
279050,Rural,Plateau,Poorest
279053,Rural,Plateau,Poorest
279055,Rural,Plateau,Middle
279057,Rural,Plateau,Poorest
279059,Rural,Plateau,Rich
279062,Rural,Plateau,Poorest
280002,Rural,Plateau,Middle
280005,Rural,Plateau,Middle
280008,Rural,Plateau,Middle
280012,Rural,Plateau,Poorest
280015,Rural,Plateau,Poorest
280018,Rural,Plateau,Middle
280021,Rural,Plateau,Rich
280024,Rural,Plateau,Richest
280027,Rural,Plateau,Middle
280030,Rural,Plateau,Rich
280033,Rural,Plateau,Richest
280036,Rural,Plateau,Poorest
280040,Rural,Plateau,Rich
280043,Rural,Plateau,Richest
280046,Rural,Plateau,Rich
280049,Rural,Plateau,Poor
280052,Rural,Plateau,Richest
280055,Rural,Plateau,Rich
280058,Rural,Plateau,Poorest
280061,Rural,Plateau,Poor
280064,Rural,Plateau,Middle
280068,Rural,Plateau,Poor
280071,Rural,Plateau,Poorest
280074,Rural,Plateau,Poorest
280077,Rural,Plateau,Middle
280080,Rural,Plateau,Middle
280083,Rural,Plateau,Poorest
280086,Rural,Plateau,Middle
281001,Rural,Plateau,Poorest
281005,Rural,Plateau,Poorest
281008,Rural,Plateau,Poorest
281011,Rural,Plateau,Poor
281014,Rural,Plateau,Poorest
281017,Rural,Plateau,Poorest
281020,Rural,Plateau,Poorest
281023,Rural,Plateau,Poorest
281027,Rural,Plateau,Poorest
281030,Rural,Plateau,Poorest
281033,Rural,Plateau,Poor
281036,Rural,Plateau,Poorest
281039,Rural,Plateau,Poorest
281042,Rural,Plateau,Middle
281045,Rural,Plateau,Poorest
281049,Rural,Plateau,Poorest
281052,Rural,Plateau,Poorest
281055,Rural,Plateau,Poorest
281058,Rural,Plateau,Poor
281061,Rural,Plateau,Middle
281064,Rural,Plateau,Rich
281067,Rural,Plateau,Middle
281071,Rural,Plateau,Poorest
281074,Rural,Plateau,Poorest
281077,Rural,Plateau,Poorest
281080,Rural,Plateau,Poorest
281083,Rural,Plateau,Poorest
281086,Rural,Plateau,Poorest
282002,Rural,Plateau,Poorest
282006,Rural,Plateau,Poorest
282010,Rural,Plateau,Poor
282014,Rural,Plateau,Poorest
282018,Rural,Plateau,Poor
282021,Rural,Plateau,Poorest
282025,Rural,Plateau,Rich
282029,Rural,Plateau,Poorest
282033,Rural,Plateau,Poorest
282037,Rural,Plateau,Poorest
282041,Rural,Plateau,Poor
282045,Rural,Plateau,Poor
282048,Rural,Plateau,Poor
282052,Rural,Plateau,Poor
282056,Rural,Plateau,Rich
282060,Rural,Plateau,Poor
282064,Rural,Plateau,Rich
282068,Rural,Plateau,Middle
282072,Rural,Plateau,Middle
282075,Rural,Plateau,Middle
282079,Rural,Plateau,Poorest
282083,Rural,Plateau,Middle
282087,Rural,Plateau,Poorest
282091,Rural,Plateau,Poorest
282095,Rural,Plateau,Middle
282099,Rural,Plateau,Poor
282102,Rural,Plateau,Poorest
282106,Rural,Plateau,Poorest
283003,Rural,Plateau,Poorest
283006,Rural,Plateau,Poorest
283009,Rural,Plateau,Poor
283017,Rural,Plateau,Poorest
283020,Rural,Plateau,Poorest
283023,Rural,Plateau,Poorest
283026,Rural,Plateau,Poorest
283029,Rural,Plateau,Poorest
283032,Rural,Plateau,Poorest
283038,Rural,Plateau,Poor
283044,Rural,Plateau,Poorest
283047,Rural,Plateau,Poor
283050,Rural,Plateau,Poorest
283053,Rural,Plateau,Poorest
283056,Rural,Plateau,Poorest
283059,Rural,Plateau,Rich
283062,Rural,Plateau,Poor
283065,Rural,Plateau,Poorest
283068,Rural,Plateau,Poorest
283071,Rural,Plateau,Poorest
283077,Rural,Plateau,Poorest
283080,Rural,Plateau,Poorest
283083,Rural,Plateau,Poorest
284002,Rural,Plateau,Richest
284004,Rural,Plateau,Middle
284007,Rural,Plateau,Poorest
284009,Rural,Plateau,Poorest
284011,Rural,Plateau,Richest
284014,Rural,Plateau,Poorest
284016,Rural,Plateau,Poorest
284018,Rural,Plateau,Poor
284021,Rural,Plateau,Rich
284023,Rural,Plateau,Poorest
284025,Rural,Plateau,Middle
284028,Rural,Plateau,Poor
284030,Rural,Plateau,Rich
284033,Rural,Plateau,Rich
284035,Rural,Plateau,Rich
284037,Rural,Plateau,Poor
284040,Rural,Plateau,Middle
284042,Rural,Plateau,Middle
284044,Rural,Plateau,Rich
284047,Rural,Plateau,Poor
284049,Rural,Plateau,Middle
284054,Rural,Plateau,Middle
284056,Rural,Plateau,Poor
284058,Rural,Plateau,Poor
284061,Rural,Plateau,Rich
284063,Rural,Plateau,Middle
284066,Rural,Plateau,Poorest
285001,Rural,Plateau,Poorest
285003,Rural,Plateau,Poorest
285006,Rural,Plateau,Poorest
285009,Rural,Plateau,Poor
285012,Rural,Plateau,Poorest
285015,Rural,Plateau,Poor
285018,Rural,Plateau,Poorest
285020,Rural,Plateau,Middle
285023,Rural,Plateau,Middle
285026,Rural,Plateau,Middle
285029,Rural,Plateau,Poorest
285032,Rural,Plateau,Middle
285035,Rural,Plateau,Poor
285037,Rural,Plateau,Poor
285040,Rural,Plateau,Poor
285043,Rural,Plateau,Poorest
285046,Rural,Plateau,Poorest
285049,Rural,Plateau,Poorest
285051,Rural,Plateau,Poorest
285054,Rural,Plateau,Poor
285057,Rural,Plateau,Rich
285060,Rural,Plateau,Middle
285063,Rural,Plateau,Middle
285066,Rural,Plateau,Poorest
285068,Rural,Plateau,Poorest
285071,Rural,Plateau,Poorest
285074,Rural,Plateau,Poorest
285077,Rural,Plateau,Poorest
286002,Rural,Plateau,Middle
286007,Rural,Plateau,Rich
286011,Rural,Plateau,Poorest
286015,Rural,Plateau,Richest
286020,Rural,Plateau,Rich
286024,Rural,Plateau,Middle
286028,Rural,Plateau,Poor
286033,Rural,Plateau,Poor
286037,Rural,Plateau,Middle
286041,Rural,Plateau,Richest
286046,Rural,Plateau,Richest
286050,Rural,Plateau,Middle
286054,Rural,Plateau,Middle
286059,Rural,Plateau,Poor
286063,Rural,Plateau,Richest
286067,Rural,Plateau,Middle
286072,Rural,Plateau,Richest
286076,Rural,Plateau,Richest
286080,Rural,Plateau,Rich
286085,Rural,Plateau,Richest
286089,Rural,Plateau,Rich
286093,Rural,Plateau,Poorest
286098,Rural,Plateau,Rich
286102,Rural,Plateau,Richest
286106,Rural,Plateau,Richest
286110,Rural,Plateau,Rich
286115,Rural,Plateau,Middle
286119,Rural,Plateau,Poor
287003,Rural,Plateau,Poorest
287007,Rural,Plateau,Poorest
287010,Rural,Plateau,Poorest
287013,Rural,Plateau,Poorest
287017,Rural,Plateau,Poorest
287020,Rural,Plateau,Poorest
287023,Rural,Plateau,Poorest
287027,Rural,Plateau,Poorest
287030,Rural,Plateau,Poorest
287033,Rural,Plateau,Poorest
287037,Rural,Plateau,Middle
287040,Rural,Plateau,Rich
287043,Rural,Plateau,Poorest
287050,Rural,Plateau,Middle
287053,Rural,Plateau,Poor
287056,Rural,Plateau,Poor
287060,Rural,Plateau,Poor
287063,Rural,Plateau,Poor
287066,Rural,Plateau,Poorest
